Price,Monthly_Income,Savings_Percentage,Discount_Percentage,Mood,Urgency_Level,Research_Time_Minutes,Brand_Familiarity,Purchase_Category,Peer_Influence,Impulsiveness_Score,Regret
858786,2135726,18,60,Excited,Medium,95,Medium,Clothing,High,5,0
150400,1794087,0,34,Happy,Low,83,Medium,Accessories,Low,4,0
900185,2522491,9,63,Excited,High,92,Low,Accessories,None,9,1
578235,582279,52,60,Stressed,Medium,1,Low,Electronics,Low,7,1
684476,3349740,55,35,Excited,Medium,96,Low,Electronics,High,4,0
494474,1047710,53,62,Neutral,High,85,High,Accessories,Low,1,1
328659,2895518,45,66,Happy,High,3,Medium,Electronics,High,1,0
159523,540679,31,52,Neutral,Medium,111,Medium,Home,High,9,1
992199,1410345,32,24,Excited,Medium,13,Low,Accessories,Low,2,0
343111,1858778,37,3,Neutral,High,71,Low,Home,Low,4,0
904059,2953209,27,53,Stressed,Low,57,Low,Electronics,None,5,0
635862,1574973,33,10,Happy,Low,15,Low,Accessories,Low,7,0
547314,2176742,43,42,Happy,Low,112,High,Electronics,High,1,0
838450,4399230,29,63,Neutral,High,36,Low,Electronics,High,7,0
237185,3113439,27,29,Stressed,Medium,89,High,Accessories,High,8,0
499940,2136030,28,34,Happy,Low,93,Medium,Clothing,High,2,0
398308,2323670,15,7,Neutral,Low,60,High,Electronics,High,8,0
345894,2585685,20,49,Excited,Low,26,High,Electronics,None,5,0
758733,1686526,28,48,Happy,High,114,High,Clothing,High,4,1
279113,488199,38,49,Happy,Medium,7,Low,Electronics,None,2,1
667351,1249909,48,25,Happy,High,91,Medium,Home,High,2,1
400135,4492006,5,30,Neutral,Medium,64,Low,Electronics,Low,8,0
228861,32780,36,28,Excited,Medium,91,High,Home,Low,1,1
926867,3297061,12,58,Stressed,Low,112,Medium,Electronics,Low,7,0
442047,2473041,46,55,Neutral,High,114,Medium,Home,None,5,0
924967,3947823,58,12,Happy,Medium,45,High,Electronics,None,1,0
497352,2404559,33,52,Happy,Low,94,High,Electronics,None,4,0
794161,3043039,10,67,Happy,High,25,High,Food,Low,4,0
296344,4545745,34,63,Happy,High,68,Low,Clothing,High,4,0
330159,1450930,4,31,Stressed,High,85,High,Electronics,None,6,1
546759,110000,57,58,Happy,Low,27,Low,Home,High,5,1
24149,693067,42,5,Neutral,Medium,82,Medium,Food,Low,3,0
347836,1854425,45,40,Neutral,Medium,50,High,Accessories,High,3,0
597313,1386681,14,53,Excited,Medium,13,High,Clothing,High,2,0
822873,4267133,17,25,Neutral,Low,117,Medium,Home,High,2,0
448710,900943,51,65,Stressed,Medium,118,High,Electronics,Low,3,1
888756,2670735,59,17,Excited,Low,89,Medium,Accessories,Low,9,1
437321,4281041,10,3,Happy,Medium,9,High,Home,None,5,0
297917,2367090,26,4,Excited,High,22,High,Home,High,8,1
261299,4065541,29,0,Stressed,Low,12,Medium,Clothing,None,4,0
702836,261619,43,15,Stressed,Medium,77,Medium,Food,None,8,1
746849,4337654,45,4,Happy,High,24,Low,Clothing,Low,6,0
817026,3472208,17,44,Stressed,Medium,112,Low,Food,Low,7,0
310886,72381,31,19,Neutral,Medium,103,Medium,Accessories,Low,7,0
462663,191162,7,11,Stressed,Medium,101,Low,Home,High,6,1
511831,2985454,40,11,Stressed,Low,94,Low,Clothing,High,6,0
209914,2706909,6,67,Neutral,High,28,High,Food,High,5,0
554427,4041564,3,23,Stressed,High,84,Low,Food,High,2,0
209785,1081246,46,8,Neutral,High,24,Medium,Electronics,Low,4,0
36242,2827842,58,61,Excited,Medium,16,High,Electronics,High,3,0
875086,4032191,52,62,Stressed,High,81,High,Home,Low,8,1
311447,904277,25,17,Stressed,Medium,81,Low,Electronics,Low,6,0
472074,1098304,40,50,Happy,High,60,High,Home,Low,3,1
782977,3837885,41,25,Stressed,Low,40,Low,Home,High,2,0
784459,2076633,5,0,Excited,High,74,High,Clothing,High,7,1
774677,3297196,25,0,Stressed,Medium,90,Low,Clothing,None,5,0
194096,3409610,26,34,Stressed,Medium,72,High,Clothing,Low,4,0
761556,3066716,31,21,Stressed,High,13,High,Home,Low,1,0
381397,1457632,17,58,Stressed,Medium,79,Medium,Electronics,Low,2,0
877995,2901139,47,9,Happy,Low,92,Medium,Accessories,None,8,1
913109,1126914,48,35,Happy,High,85,Low,Clothing,None,6,1
468634,1982444,30,1,Excited,Low,98,Low,Food,High,7,1
959133,412768,17,40,Neutral,Low,108,High,Electronics,Low,8,1
936639,830932,10,9,Neutral,Medium,80,Medium,Food,High,7,1
856672,1801369,34,61,Neutral,Medium,24,High,Food,None,6,0
581838,566010,21,18,Stressed,Medium,71,Medium,Food,None,5,0
558847,1846906,33,9,Excited,High,71,Medium,Clothing,None,9,1
395758,1681809,35,38,Neutral,High,6,Medium,Clothing,High,2,1
556436,3000137,39,10,Excited,Low,20,Medium,Electronics,High,9,0
630770,3497421,35,61,Excited,Medium,112,Low,Food,High,2,0
282006,2711372,51,0,Happy,High,29,High,Accessories,High,1,0
824077,2833989,22,30,Happy,Low,6,Medium,Home,None,4,1
160570,2415762,5,42,Excited,High,58,Low,Accessories,None,2,0
496562,4553981,43,32,Happy,High,66,Medium,Electronics,Low,6,0
176858,1675437,34,8,Excited,Low,26,Medium,Accessories,High,9,0
997634,2707779,13,38,Neutral,High,50,Medium,Accessories,High,8,1
87735,3831725,31,5,Stressed,High,114,Low,Food,Low,6,0
959249,3578744,33,33,Excited,Medium,75,Medium,Electronics,High,9,1
171277,1047801,21,5,Neutral,Low,49,Medium,Food,Low,3,0
652385,1915380,16,59,Neutral,Low,9,Medium,Accessories,None,2,1
545441,730972,39,2,Excited,High,93,High,Electronics,Low,8,1
492922,1279952,11,27,Neutral,Medium,70,Medium,Home,Low,3,0
824023,4023837,29,50,Stressed,Low,71,Medium,Accessories,Low,7,0
61071,4575979,41,26,Happy,Medium,97,Low,Electronics,Low,6,0
310725,1568101,42,31,Neutral,Medium,89,Medium,Home,None,7,0
300083,3169221,40,52,Neutral,Medium,56,Low,Home,None,6,0
578206,1027214,51,51,Neutral,Medium,29,Medium,Electronics,Low,7,0
638006,4776733,3,3,Stressed,Low,42,High,Food,Low,4,0
348498,2000007,0,24,Neutral,Low,36,Medium,Accessories,Low,2,0
4544,9642,3,41,Happy,High,83,High,Electronics,Low,9,1
917971,4111714,24,38,Neutral,High,75,Medium,Food,Low,5,0
55506,2673934,18,19,Happy,Low,4,Medium,Home,None,3,0
605920,2258520,52,6,Happy,Low,74,Medium,Food,None,2,0
154225,606409,6,14,Neutral,Medium,82,High,Food,Low,2,0
833267,666770,5,55,Neutral,Medium,22,Medium,Food,Low,1,1
231917,1639167,27,11,Excited,Low,91,High,Food,High,7,0
764281,203891,36,27,Stressed,Low,43,Medium,Home,High,5,0
993033,4321435,34,5,Neutral,Low,68,High,Electronics,Low,5,0
551741,4983262,52,35,Happy,Medium,6,High,Food,High,1,0
320482,2549277,51,42,Neutral,Medium,38,Low,Electronics,Low,6,0
883776,1458733,58,22,Stressed,Low,90,Low,Clothing,Low,3,0
918781,2843322,22,50,Happy,High,70,High,Accessories,High,2,0
243498,3229301,53,60,Stressed,Low,15,Low,Accessories,Low,2,0
900314,1358147,20,67,Neutral,Low,6,High,Electronics,Low,6,1
251069,3440578,13,33,Stressed,Low,115,Low,Food,High,1,0
88755,2086468,20,11,Neutral,High,76,Medium,Clothing,High,1,0
112912,3712991,11,51,Happy,Medium,88,Medium,Home,High,4,0
588491,1968485,3,63,Excited,Low,39,High,Accessories,High,2,0
799404,1886184,55,65,Stressed,High,114,Low,Food,High,6,1
84671,3016273,6,46,Neutral,Low,57,Low,Food,Low,4,0
409134,1627385,33,59,Neutral,Medium,51,High,Accessories,High,3,0
409157,3557024,56,35,Excited,High,2,Low,Home,None,1,0
759426,1963631,13,30,Excited,Medium,68,Medium,Electronics,Low,2,0
796798,3320219,10,3,Stressed,Low,51,Medium,Clothing,High,3,0
907875,4677728,22,61,Excited,High,52,Low,Accessories,High,2,0
262446,2942810,22,59,Excited,Low,58,High,Accessories,High,8,0
750274,985533,26,8,Neutral,Low,31,Medium,Food,None,6,1
648598,2185343,51,27,Neutral,High,43,High,Clothing,Low,6,0
734561,3220381,39,34,Stressed,High,44,Medium,Accessories,None,5,1
942623,1696173,52,5,Neutral,High,13,High,Home,Low,6,1
126308,2442974,12,43,Stressed,Low,109,Low,Food,None,3,0
48090,2513549,45,6,Stressed,High,82,High,Home,Low,3,0
189981,3278120,42,21,Happy,Medium,66,High,Electronics,High,1,0
545945,1141140,39,55,Excited,Low,76,High,Home,None,5,0
84656,1350355,50,14,Happy,High,65,High,Electronics,None,6,0
184467,1085374,24,54,Stressed,High,46,Medium,Home,None,8,0
722624,2687014,33,6,Happy,High,114,Medium,Electronics,High,6,1
966578,762974,13,24,Stressed,Low,116,High,Electronics,None,9,1
185143,2813654,50,19,Neutral,Medium,80,Low,Clothing,None,6,0
204475,3278864,36,33,Happy,Low,76,Low,Electronics,High,7,0
52111,2823262,58,10,Excited,High,12,High,Electronics,Low,2,0
216354,1237234,21,37,Neutral,High,13,Low,Electronics,High,6,0
659374,3219355,6,16,Happy,Medium,57,High,Home,High,2,0
715942,2147874,12,4,Stressed,High,64,High,Clothing,High,1,0
358083,2944227,2,17,Happy,High,40,Medium,Accessories,None,5,0
429841,3255765,16,60,Neutral,Medium,46,High,Accessories,Low,8,0
116622,3128630,48,55,Happy,High,74,Low,Accessories,High,7,0
255164,1926793,16,41,Neutral,Medium,57,Medium,Accessories,Low,7,0
291166,4404181,48,19,Stressed,High,110,High,Food,High,5,0
106296,3391096,36,48,Excited,Low,67,High,Food,High,4,0
751750,3025442,2,15,Stressed,Low,76,High,Clothing,None,7,0
302246,2064873,41,55,Happy,Medium,108,Low,Home,Low,4,0
572579,1736430,38,65,Happy,Low,7,Medium,Accessories,Low,1,1
74117,2737071,4,55,Neutral,High,103,Medium,Electronics,Low,9,1
219551,3262600,32,59,Happy,Medium,72,Low,Accessories,High,7,0
660601,117416,35,55,Excited,High,75,Low,Clothing,Low,4,1
386758,1559912,42,67,Excited,Low,3,Low,Food,None,1,0
760075,886796,59,29,Stressed,Low,65,Medium,Food,Low,8,1
745731,3582945,11,25,Excited,Medium,67,Medium,Accessories,None,2,0
445320,4466652,47,36,Neutral,Medium,97,Medium,Clothing,Low,3,0
970167,4325844,28,32,Excited,High,16,High,Food,High,9,1
352115,3220582,15,40,Happy,Low,36,Medium,Electronics,Low,6,0
102328,2236683,23,12,Excited,Low,28,High,Home,Low,2,0
779347,3844439,31,32,Happy,High,14,High,Clothing,None,1,0
26452,2287164,55,28,Neutral,Low,119,Medium,Clothing,Low,5,0
300120,2365832,48,42,Neutral,High,112,High,Electronics,None,8,0
804245,4620044,54,69,Stressed,Medium,1,Medium,Home,None,7,0
955504,4333291,58,66,Happy,High,87,High,Clothing,None,6,0
302636,1247605,2,38,Neutral,Low,86,Low,Home,Low,2,1
560865,393711,39,15,Happy,Low,31,Medium,Accessories,None,4,0
31495,4964845,49,39,Stressed,Low,77,High,Home,Low,7,0
669116,3280248,9,5,Happy,High,8,High,Home,None,3,1
179766,2278589,2,67,Stressed,Medium,11,High,Clothing,None,6,0
385433,4518366,48,37,Excited,Low,29,Low,Clothing,Low,5,0
120010,1707315,59,13,Happy,Low,66,Low,Clothing,Low,4,0
510282,3506475,29,59,Excited,Medium,44,Medium,Electronics,None,5,0
278006,4224729,31,41,Neutral,High,49,Medium,Home,None,7,0
635239,3506672,44,30,Neutral,High,79,Low,Accessories,None,3,0
64052,2775946,28,3,Excited,High,58,High,Electronics,High,3,0
384425,1474618,25,37,Excited,High,112,Medium,Food,None,4,1
188708,1432732,40,58,Neutral,High,88,Medium,Electronics,None,3,0
581871,1947232,31,14,Happy,Low,65,Medium,Clothing,Low,5,0
273624,3086023,42,56,Excited,High,110,Low,Electronics,Low,7,0
958728,1761694,55,5,Neutral,Medium,57,Low,Clothing,High,5,1
195242,2695458,59,3,Excited,High,28,Medium,Home,None,9,1
36876,2555022,31,19,Stressed,Low,63,Low,Accessories,None,4,0
475662,1213987,39,66,Happy,Low,90,High,Food,High,5,0
102764,898090,57,9,Excited,Medium,112,Medium,Food,Low,5,0
605466,3574450,23,0,Stressed,Low,45,Low,Accessories,High,7,0
717132,4358067,45,60,Happy,Low,11,Low,Clothing,High,3,0
466374,4645730,35,63,Stressed,High,12,High,Accessories,Low,2,0
386537,4255838,44,23,Stressed,High,117,Medium,Home,High,5,0
988515,2868538,3,59,Excited,Medium,67,High,Food,None,5,0
613322,3374064,20,3,Happy,High,63,Low,Accessories,Low,9,1
26543,2309684,4,39,Happy,Medium,20,Medium,Food,High,2,0
854156,398201,59,60,Excited,Medium,73,Medium,Electronics,High,9,1
646068,1869302,12,55,Stressed,High,64,High,Food,High,9,1
519491,1466575,14,45,Excited,Medium,21,Low,Clothing,Low,6,0
370758,744416,22,16,Happy,Medium,95,Low,Accessories,Low,2,0
985082,2640244,25,48,Excited,Medium,34,Medium,Accessories,None,6,0
662778,2598363,48,25,Neutral,High,104,Low,Accessories,None,2,1
151579,912485,3,8,Happy,Medium,68,Medium,Home,Low,9,1
480500,2974464,17,58,Happy,Low,74,Low,Food,None,7,0
811366,4788918,23,60,Neutral,High,113,Medium,Food,Low,9,0
89541,3106254,8,33,Happy,Medium,53,Low,Clothing,High,1,0
711140,329980,40,0,Excited,Medium,24,Low,Food,High,1,1
348034,2728063,6,15,Neutral,Low,20,Low,Home,High,2,0
73782,1563088,46,52,Happy,Low,111,Medium,Accessories,Low,2,0
578615,1850146,48,53,Excited,High,30,High,Food,High,5,1
835635,378137,17,34,Stressed,Low,77,Medium,Electronics,None,2,0
790036,102670,2,56,Happy,Medium,75,Low,Accessories,None,6,1
166070,4124868,30,23,Neutral,Medium,106,Low,Accessories,Low,8,0
134816,968355,59,4,Neutral,High,76,High,Accessories,None,9,1
202303,1878289,22,43,Happy,Low,76,High,Accessories,Low,4,0
168657,2762996,36,64,Happy,High,63,High,Accessories,Low,4,0
251053,2829268,24,20,Happy,Medium,78,High,Clothing,High,9,0
575654,3480331,4,43,Neutral,Low,58,Low,Home,High,6,0
470729,4393071,18,42,Stressed,Medium,74,Low,Clothing,None,7,0
664725,4809127,9,58,Neutral,Low,45,Low,Clothing,Low,5,0
450018,626651,38,50,Happy,Low,15,Medium,Accessories,Low,7,0
512898,1047095,25,50,Neutral,Low,67,Medium,Electronics,Low,6,0
14590,36725,6,23,Excited,Low,66,Medium,Electronics,Low,3,1
553511,3530280,13,49,Neutral,High,115,High,Accessories,High,9,0
60459,142601,58,40,Stressed,High,76,Low,Home,None,2,1
186547,3282173,12,7,Happy,Low,2,Medium,Home,High,7,1
139561,236066,10,10,Stressed,Low,101,Medium,Electronics,None,2,0
447371,3008741,44,41,Happy,Low,2,High,Accessories,High,4,0
642980,2535870,49,24,Neutral,Low,61,Low,Electronics,High,2,0
908857,2735036,34,9,Neutral,Low,77,Low,Accessories,None,1,0
60927,978813,19,47,Stressed,High,99,Low,Electronics,None,9,0
244587,581805,41,6,Stressed,Low,106,Medium,Electronics,Low,5,1
730181,1741627,25,55,Neutral,High,69,Medium,Accessories,High,7,1
716066,416007,35,19,Neutral,Low,109,Low,Accessories,Low,2,0
310198,2529510,45,40,Neutral,Low,84,High,Food,None,4,0
460171,3560280,58,24,Stressed,High,113,High,Clothing,Low,4,0
174332,3839813,40,32,Stressed,Low,99,Low,Clothing,Low,6,0
287842,3872151,21,43,Excited,Medium,30,Medium,Home,None,4,0
27670,1165962,30,33,Stressed,High,89,High,Clothing,Low,8,0
467918,4733997,12,5,Neutral,Medium,13,High,Clothing,High,7,0
989150,635566,9,53,Stressed,High,25,Low,Clothing,Low,2,1
161209,1293870,17,21,Neutral,Medium,17,Medium,Electronics,High,5,0
398305,4962932,47,1,Excited,Low,25,High,Accessories,High,1,0
870949,1640593,48,68,Happy,High,37,Low,Home,Low,1,1
44551,1790320,18,36,Neutral,Medium,96,Low,Home,None,1,0
99697,3730261,30,52,Stressed,Medium,32,Low,Electronics,None,1,0
686077,3711967,40,36,Happy,High,91,High,Accessories,High,4,0
123850,2914293,13,38,Excited,Low,105,Medium,Food,None,2,0
356602,3700867,47,65,Happy,High,52,Low,Home,High,1,0
551592,1456483,35,22,Neutral,Medium,19,High,Food,Low,1,0
569994,2296709,46,38,Happy,Medium,6,Medium,Clothing,None,1,0
715746,1034401,12,42,Stressed,Medium,11,Medium,Food,None,8,1
312658,2084720,2,6,Stressed,High,78,Medium,Electronics,None,7,0
940811,4089339,55,39,Stressed,High,108,Medium,Accessories,None,2,1
245853,3209830,58,33,Happy,Low,11,Low,Electronics,Low,6,0
975121,3651051,9,24,Excited,Low,93,Medium,Accessories,None,8,1
71048,1335150,55,59,Happy,Medium,107,Low,Food,High,7,0
460717,2531733,36,1,Happy,Low,62,High,Food,None,5,0
902431,870068,6,4,Happy,High,25,Medium,Clothing,Low,7,1
245027,1065216,1,1,Excited,Medium,17,Low,Clothing,None,7,1
181087,933452,8,13,Excited,High,67,Low,Accessories,Low,1,0
849984,671520,50,31,Stressed,Medium,94,High,Food,High,7,0
660179,3385164,46,41,Stressed,Low,93,High,Home,High,2,0
771302,4464485,13,66,Happy,High,101,Low,Electronics,None,4,0
547400,4006684,43,4,Neutral,High,51,High,Food,High,9,0
262404,3945932,3,20,Neutral,High,81,Medium,Food,None,5,0
579115,1834452,25,10,Stressed,High,66,Low,Clothing,Low,4,0
95631,3902659,44,59,Happy,Medium,57,Medium,Clothing,High,6,0
831422,3361820,42,20,Neutral,Low,26,Low,Food,High,5,0
630406,3730287,21,19,Neutral,Low,48,High,Home,None,8,0
808346,1416685,52,65,Excited,Low,61,Low,Food,None,8,1
536785,160090,12,41,Happy,Medium,87,Low,Home,High,5,0
263662,2416065,51,24,Stressed,High,70,Low,Home,None,4,0
59228,1627177,20,46,Happy,Medium,26,High,Accessories,Low,3,0
629058,4141839,56,56,Excited,Low,47,Medium,Accessories,Low,8,0
530464,1176253,15,16,Excited,Low,43,High,Food,High,1,0
591917,4213804,39,27,Happy,Medium,106,Medium,Electronics,None,3,0
277265,3031010,33,7,Happy,Low,42,High,Clothing,None,1,0
205675,4680092,46,50,Stressed,Medium,28,Medium,Home,High,4,0
538230,2302450,38,69,Neutral,Medium,29,Low,Accessories,Low,3,0
254996,1154763,9,50,Neutral,Medium,69,Medium,Clothing,None,1,1
775809,3979359,3,15,Stressed,High,70,Medium,Accessories,High,2,0
319930,3920974,52,38,Happy,Low,86,High,Home,Low,3,0
539581,491726,22,37,Stressed,High,78,Low,Electronics,High,7,1
258230,4944188,28,23,Stressed,Medium,86,High,Food,Low,1,0
638446,1805848,0,8,Stressed,Low,103,Medium,Accessories,High,6,1
596279,4277500,46,17,Neutral,High,117,Low,Electronics,Low,8,0
363171,4170745,29,57,Stressed,High,91,High,Home,None,7,0
940108,267730,14,29,Happy,Medium,5,High,Food,Low,9,1
208757,3031701,23,68,Stressed,High,110,Low,Food,Low,6,0
909611,3416345,21,27,Neutral,Medium,29,Low,Electronics,Low,2,0
936789,4443804,53,27,Excited,Medium,99,High,Clothing,High,6,0
272247,858883,21,30,Happy,High,18,Low,Electronics,None,8,1
14640,199764,59,40,Excited,Low,116,Low,Home,Low,3,0
776421,488399,26,2,Excited,Medium,16,High,Home,None,5,1
312864,1060816,50,69,Happy,Medium,7,High,Home,High,4,1
158119,1298250,47,57,Neutral,Low,24,Medium,Electronics,None,6,0
582286,4818245,29,0,Happy,Low,76,High,Food,High,4,0
806806,4391383,50,43,Stressed,Low,8,Low,Food,None,9,1
713434,365705,0,9,Happy,Medium,98,Low,Accessories,None,8,1
49949,4038197,9,19,Happy,High,115,Low,Accessories,High,7,0
33647,3824228,26,56,Happy,Medium,67,Medium,Food,Low,2,0
314730,3265458,47,41,Stressed,Medium,110,Low,Home,High,2,0
463335,2789718,42,34,Stressed,Low,39,Medium,Clothing,High,5,0
381189,2798116,26,10,Neutral,Low,28,Low,Accessories,Low,4,0
419038,948937,54,37,Neutral,Low,83,High,Food,Low,2,1
400188,2644703,40,4,Happy,Medium,72,High,Food,Low,4,0
105461,4444154,52,12,Happy,Low,20,Low,Food,Low,4,0
766582,3975324,8,63,Neutral,High,54,Low,Food,Low,1,0
324068,848972,11,24,Excited,High,24,High,Home,High,1,0
725884,3162920,46,17,Happy,Medium,0,Medium,Clothing,High,6,1
279092,4157164,39,69,Happy,High,10,Medium,Home,Low,8,1
101125,4185051,25,57,Happy,Low,98,Medium,Accessories,None,8,0
594459,859680,29,39,Excited,Medium,24,High,Electronics,Low,9,1
686381,2139011,15,28,Happy,Low,98,Low,Food,High,5,0
184516,2881907,37,31,Neutral,Medium,3,Low,Home,High,1,0
869473,1216012,7,48,Neutral,Low,69,High,Home,High,3,1
477349,4656452,10,12,Excited,Medium,88,Medium,Accessories,Low,3,0
521797,4597930,25,40,Neutral,High,110,High,Electronics,None,6,0
133033,1956345,26,40,Neutral,High,106,Medium,Electronics,None,3,0
530972,3372062,37,40,Neutral,High,30,High,Electronics,Low,3,0
738212,1472023,3,68,Stressed,Medium,53,Low,Home,High,7,1
247983,2256352,18,61,Happy,Low,2,High,Home,High,8,1
468804,3901950,16,64,Happy,Low,52,High,Accessories,None,9,0
388881,3730399,33,23,Neutral,Medium,41,Low,Electronics,High,9,0
712673,4309739,23,22,Neutral,Medium,102,Medium,Home,Low,9,0
347036,495820,59,64,Excited,Low,85,High,Accessories,None,9,1
459275,2404486,11,14,Excited,Medium,48,Low,Accessories,Low,8,0
37759,1901065,54,62,Happy,High,23,High,Accessories,Low,2,0
25229,3068144,39,6,Excited,Low,108,Medium,Home,None,8,0
12765,2521470,44,67,Excited,Low,1,High,Electronics,None,8,1
562697,3221634,38,6,Excited,Low,28,High,Home,High,3,0
706932,3284219,45,42,Excited,Low,9,Low,Clothing,None,8,1
154094,3566439,37,19,Happy,Medium,95,High,Food,High,8,0
679528,2310040,45,1,Excited,Low,111,Medium,Electronics,None,4,1
602751,4340894,23,43,Stressed,Low,74,Medium,Electronics,None,7,0
912204,2754615,7,36,Stressed,Medium,63,Medium,Clothing,High,1,0
33374,1336257,42,64,Excited,Low,104,Low,Accessories,Low,4,0
791860,4792801,49,9,Stressed,High,9,Low,Clothing,Low,7,1
149867,4370604,10,33,Happy,Medium,9,High,Clothing,High,6,0
584179,4869991,28,49,Excited,High,64,Medium,Home,High,9,0
402207,1591839,40,21,Stressed,Low,9,Medium,Food,Low,4,1
893268,545885,37,16,Excited,Medium,27,Medium,Food,None,7,1
240598,1370270,30,14,Happy,Low,12,Medium,Home,High,6,0
836095,2556618,35,22,Neutral,Low,80,High,Food,None,9,1
854920,401746,31,64,Excited,High,26,Medium,Food,Low,7,1
640044,3818960,29,66,Excited,High,106,High,Clothing,High,5,0
702161,434248,45,9,Excited,High,87,Medium,Electronics,Low,3,1
764024,1738429,31,38,Neutral,Medium,28,Medium,Food,Low,7,0
976630,1966413,16,41,Excited,Low,95,Medium,Home,Low,7,0
257343,220711,42,46,Stressed,Medium,22,Medium,Clothing,None,6,0
814187,1659155,35,23,Neutral,Medium,91,Low,Home,Low,8,1
61176,2569630,58,32,Stressed,Medium,114,Medium,Electronics,None,3,0
521301,1471853,25,40,Happy,Low,9,Medium,Electronics,High,5,1
313435,1040402,16,5,Happy,Medium,45,High,Electronics,Low,5,0
719009,4305833,55,57,Happy,Medium,49,High,Home,High,2,0
229108,3050992,17,55,Happy,High,19,Low,Home,None,2,0
392740,1021008,39,44,Stressed,High,30,High,Clothing,Low,6,0
973107,2338307,6,11,Neutral,Medium,63,High,Electronics,High,3,1
106309,1384246,20,25,Excited,High,96,High,Food,High,6,0
113600,4906548,46,30,Neutral,High,110,Medium,Accessories,High,2,0
274690,2217113,31,9,Stressed,Low,8,Low,Food,High,4,0
706379,1952220,28,19,Stressed,Low,72,Low,Clothing,None,4,0
